5256.08958
1801.103514
5432.881291
5077.934008
3181.042008
3351.003175
5523.654834
5114.420516
1255.05716
4911.62471
4828.073587
5367.879368
3928.867706
1188.466973
4764.894899
3870.11443
5340.9366
4081.727332
4587.920951
5214.332193
5354.778658
5386.704755
